CreditScore_x,Geography_x,Gender_x,Age_x,Tenure_x,Balance_x,NumOfProducts_x,HasCrCard_x,IsActiveMember_x,EstimatedSalary_x,Churn_Probability,Actual_Churn,CustomerId,Retention_Action,CreditScore_y,Geography_y,Gender_y,Age_y,Tenure_y,Balance_y,NumOfProducts_y,HasCrCard_y,IsActiveMember_y,EstimatedSalary_y
699,Germany,0,54,3,111009.32,1,1,1,155905.79,0.6570902,1,15730793,Send Engagement Email,-0.6140085732861189,0.6278590718423948,0.3103733794437721,2.748890814871993,0.0772244626097381,0.2110591223929077,0.5930392343970016,-0.0825511703174561,-0.8828464417951182,-0.0444070209539495
625,France,0,38,7,0.0,1,1,0,164804.02,0.22676723,0,15625819,No Action Needed,-0.1048545153142185,-0.1508957385085523,0.4342754500429146,-0.0402147372355102,-0.0660124057508073,0.1462933700473513,0.8461738441791385,-0.121348505441565,0.5762876301049255,-0.0955499739933293
721,France,1,35,10,0.0,2,1,0,71594.26,0.0037030373,0,15601387,No Action Needed,0.1902156168894725,-0.0377988990908488,-0.5337798576429487,-0.4209389181248844,-0.2593111520283855,-0.2513279273884836,-0.9668846975523048,0.0096727745048701,0.302388755204156,-0.0699908807256724
727,Spain,0,31,10,96997.09,2,0,0,76614.04,0.02080296,0,15761525,No Action Needed,0.4563268902778509,0.1565561851882375,0.4312433740845881,-1.27744304538297,-0.4682055022532586,0.0548004295432474,-0.6358878563414327,-0.2950702662207186,0.7195546423364431,-0.0396599353419151
670,France,1,38,10,89416.99,1,0,0,144275.39,0.0815116,0,15766649,No Action Needed,-0.332219395453576,-0.2495205739839002,-0.6596188557357527,0.1249956106650643,-0.447877744511934,-0.0219629316253121,0.4515190756740048,-0.0474981300963554,0.5921715002704877,-0.0215528991632163
702,Spain,1,30,2,0.0,2,1,1,145537.32,0.0019551003,0,15591179,No Action Needed,-0.244129004930146,-0.0097020510630682,-0.4356444837688468,-0.5603038248285884,0.1254518873943016,-0.3990741860400885,-1.0066833559167572,-0.0114248293382115,-0.2846395826002117,-0.4224945052550174
633,France,0,42,1,0.0,2,1,0,56865.62,0.022737881,0,15734005,No Action Needed,-0.2510402903496287,-0.0615742392186075,0.384160059732385,0.5165180976409465,0.037342572112102,-0.6329393420298584,-1.0748585278564131,0.0032610510243102,0.3169257367565297,0.0011719894781708
491,Spain,0,61,8,0.0,2,0,1,139861.53,0.037005585,0,15687270,No Action Needed,-0.0338673066475894,-0.0188538573263213,0.4012174771493301,2.015370254696172,-0.1366154566779732,-0.105613116195891,-0.8242206007463392,-0.0527625376195646,-1.3736530274315737,0.4835826600820291
617,Germany,0,58,3,119024.75,2,1,0,35199.24,0.8031048,1,15646764,Assign Personal Banker,0.7503969333396526,0.3806234845938161,0.0041976088751107,4.268891851686639,0.033697888420429,0.6474318545142888,-0.7601840165990871,-0.014002697521355,1.723620421863161,-0.3844935367372818
572,Germany,0,35,1,139979.07,1,1,0,185662.84,0.28752846,0,15610930,No Action Needed,0.1280573264612758,0.6629220938263461,0.0674168496974743,-0.4984309377998579,-0.147270932123065,0.1579871501488378,0.9345179314329288,-0.0729347416624659,0.6251054030307569,-0.3400543436181033
551,France,1,52,1,0.0,1,0,0,63584.55,0.88773626,1,15656683,Offer Retention Bonus,-0.0355175170360598,-0.2794322706910316,-0.3142410862655379,2.810744081075536,-0.0704323323688004,-0.0624609787942608,1.1701408915652427,0.0433176580682629,0.6559754877863452,0.2670586918538902
471,Spain,1,26,8,0.0,2,1,1,179655.87,0.022734024,0,15790412,No Action Needed,0.5472630728309741,-0.0521297787874937,-0.2278778440272435,-0.6312774556208751,-0.4203006832243409,-0.5269180911639705,-0.9378109098644928,-0.0733449606201611,-0.2375633526954334,0.840010948254494
466,France,1,26,3,156815.71,1,1,1,137476.09,0.02034744,0,15589437,No Action Needed,-0.166854172340245,-0.3967998521996196,-0.4086816022708081,-1.201423103485722,-0.0592835324746556,-0.2999737720820121,0.1224191289814189,0.0122277194145135,-0.2989750388509128,-0.2894460799259832
588,France,1,44,8,154409.74,1,1,0,49324.03,0.07391657,1,15622631,No Action Needed,-0.4794725502032088,-0.419583336970536,-0.2265215567476116,0.8232585451024351,-0.2025248883012682,0.0473676760442322,0.2876539548806613,0.0150732164178043,0.5080278867576271,-0.4105412060313392
778,France,0,34,7,109564.1,1,0,1,113046.81,0.010487369,0,15768295,No Action Needed,-0.1310894432401983,-0.5419270780705847,0.1589441129262559,-0.4404813044227194,-0.0928136737958993,0.02641513244831,0.3213896574941464,-0.068593247939134,-0.3279770276451018,-0.3383743055607192
729,France,1,34,3,152303.8,1,1,0,12128.69,0.021142775,0,15768006,No Action Needed,0.0113044408068526,-0.3241052020154893,-0.4506430590525269,-0.6964913194032851,0.1493545775470556,-0.5387722229829524,0.5937097589252517,0.0713494445267133,0.569086110976059,0.4514200177229941
776,France,0,43,4,0.0,2,0,1,162137.5,0.029317578,0,15619045,No Action Needed,-0.4699516044510528,-0.1383311959856655,0.439237458568532,0.9086237436550436,0.0443715833569876,-0.4996745831263252,-1.2469579629111105,0.0948351857066154,-0.3720720626314142,-0.1580156776297371
664,Spain,1,35,1,115024.5,1,0,1,169665.79,0.015227133,0,15694805,No Action Needed,-0.2167757451506622,-0.2086966109299101,-0.4142559212748892,-0.62757062079967,-0.2706007678573951,0.1378588497638702,0.2587640590802766,0.0139583339070668,-0.3502313508163206,-0.2586891185934655
523,France,1,36,8,158351.02,2,1,0,155304.53,0.3632575,0,15665064,No Action Needed,0.5738719280122314,-0.0266282520443201,-0.4487315748189576,-0.5465392296621576,0.0481417489540763,0.3905922898225253,-0.6059304600418546,0.029045612195041,0.5742147970339283,-0.1419992282974999
733,Germany,1,39,5,91538.51,1,1,1,93783.0,0.07985586,0,15756535,No Action Needed,-0.0160229815746424,0.3682730394904501,-0.2982069566193968,0.2041935964842559,-0.0105683640949428,-0.0127375250298064,0.6660710307490081,0.0197620570845901,-0.3528708981187083,-0.2110512103000655
693,France,0,30,6,127992.25,1,1,1,50457.2,0.15923175,0,15750803,No Action Needed,0.5424905889159709,-0.4580063107167371,0.1796525605721399,-0.4854727857327088,0.0313875353476032,-0.1527149652072694,0.3389754976169206,-0.0056361943669617,-0.5429020971409045,0.3953522474784404
614,France,1,46,4,0.0,1,1,0,74379.57,0.63449347,1,15627665,Send Engagement Email,0.4984646142157726,-0.2505906419351231,-0.2480478251888416,1.2428288964112288,0.0433031017426401,0.3736050814052578,1.3451648370432667,-0.0267227715929038,0.5594768317346461,-0.1921333658724325
775,France,1,45,8,0.0,1,1,0,130376.68,0.53335637,0,15749472,Send Engagement Email,-0.0451180210709571,-0.2472080366604495,-0.3041806474223267,1.406139171642135,0.1794597205799073,0.3291221182316076,1.401510763517581,0.0244823483936488,0.798708887277171,-0.1431678096821997
633,France,1,43,5,0.0,2,1,1,48249.88,0.0052183503,0,15640917,No Action Needed,-0.1539700266887666,-0.0842102414567489,-0.4082419145246967,0.7846398917128681,-0.1127759181521833,-0.8738441506284289,-1.2119701013457962,-0.0239184508053585,-0.2503202942572534,-0.3063356679223943
676,France,0,43,2,0.0,1,1,1,55119.53,0.13638501,0,15578866,No Action Needed,0.2188303507544333,-0.2254084786120802,0.2838736313465051,1.251961770571652,0.1360682187159545,0.4617988348532526,1.197990396299865,-0.0232977618579752,-0.2270323681365698,-0.0747254595183767
768,France,0,26,5,51116.26,1,1,1,70454.79,0.09879893,1,15622518,No Action Needed,-0.0123173164884792,-0.27915281961672,0.1647237901389598,-1.0050010002608178,0.1161451347381807,-0.0083095735622919,0.9342771313525736,-0.0490616885642521,-0.5042071971256519,-0.0810741644049994
727,France,0,29,1,146652.01,1,1,1,173486.39,0.05335119,0,15685872,No Action Needed,0.0975512027973309,-0.5043741995492019,0.537468257586006,-1.135633438625373,-0.4793743336270563,0.3283529423607979,0.4078062239731662,-0.0022362554265419,-0.3644659842626424,0.0190367215650621
629,France,0,40,6,0.0,2,1,1,139356.3,0.06525381,0,15625126,No Action Needed,0.1273432443017373,0.0686828532884828,0.5574294051923789,0.5898353096717619,-0.0229561091493815,-0.4980875281291082,-0.924340330408886,-0.0084621392888948,-0.3055472914001438,0.2350631264608819
702,Spain,1,43,6,116121.67,1,1,0,61602.42,0.18666159,0,15752809,No Action Needed,-0.2737546568848483,-0.2856432904140092,-0.1686421433929354,0.8371629139827564,-0.0833768777758814,-0.0021111552545335,0.4702502995054237,0.0014376083086244,0.7308016340178437,-0.0102301694487687
796,Germany,0,52,9,167194.36,1,1,1,62808.93,0.18077914,1,15585580,No Action Needed,0.0228666575415991,0.4324418191565201,0.2399676799587905,2.290414777514525,0.1531435961672105,-0.5848986753402278,0.8058247802034021,-0.1267194508598186,-0.7071532951341942,-0.1685278133198153
530,Spain,0,41,4,0.0,2,0,1,147606.71,0.045784272,0,15738546,No Action Needed,0.4742598607722902,-0.115407230957644,0.497622134713456,0.649677215415577,0.0997527174523565,-0.3283943624864332,-0.9944072033686098,0.0494926085555925,-0.1593549976253416,0.1987564956920687
510,France,0,32,1,0.0,2,0,1,28515.17,0.013684501,0,15737080,No Action Needed,0.0913651728333206,-0.1405068023188505,0.2356321708951145,-0.8943455511785579,-0.092536339496728,-0.1384108464024029,-1.0953133081784472,0.0321912805130705,-0.0165815932827536,0.2104428242344874
709,France,1,44,9,128601.98,1,1,0,117031.2,0.108406305,0,15644400,No Action Needed,-0.2633256807440193,-0.5370368484815117,-0.2849980523204431,0.8541023581795162,-0.0105604014592245,-0.3724262184655527,0.34445047641173,0.0066954700532369,0.5482234478392638,-0.1172477276145946
642,Germany,0,40,6,129502.49,2,0,1,86099.23,0.059786443,1,15745844,No Action Needed,-0.6125766271189786,0.1603683443390764,0.2824011029629036,0.2507105430657975,-0.1226861031586304,0.0895362254732754,-0.9055261240468826,-0.1342027527769096,-0.2069102260901127,-0.3469136976567097
655,Germany,0,30,1,83173.98,2,1,1,184259.6,0.0028874113,0,15581332,No Action Needed,-0.1379399000614648,0.2263985124975442,0.0911830102908425,-1.1680289157235528,-0.3390145764918998,0.0140537059184862,-0.9944167761690914,-0.0267964148544706,-0.1956570314755663,-0.2528310222330037
464,France,0,33,10,147493.7,2,1,0,100447.53,0.023269214,0,15640491,No Action Needed,-0.2934075683518313,-0.121215942108538,0.2881421422213316,-1.040994618923869,-0.107380138724111,0.3736029234540183,-0.7025314334942959,0.0163683367660269,0.5121795512805692,0.0581165075255557
617,Spain,1,61,3,113858.95,1,1,1,38129.22,0.040272687,0,15673837,No Action Needed,0.4693272825522581,-0.3780657354625873,-0.0720536907343193,2.237356536067091,0.1091436812747269,0.4184034834103659,0.5197328599961475,0.0138427914329804,-1.3850011038267984,-0.464446040544426
655,Germany,0,46,7,137145.12,1,1,0,115146.4,0.70212764,1,15768163,Assign Personal Banker,0.184474238801049,0.608670948575018,0.1454285832075402,1.191495527473744,-0.2453375829197466,0.2983186115563148,0.967458315945696,0.0092981960088945,0.5531069207750261,0.1527079733286518
709,France,1,26,6,156551.63,1,0,1,4410.77,0.0016762303,0,15607786,No Action Needed,-0.2209790115832584,-0.4699369135475717,-0.1606021183636039,-1.1676764880970587,-0.152984174026642,-0.2818665115348995,0.0847256302298046,-0.0392854426440317,-0.3082057735021226,-1.2160173303831834
642,France,1,48,9,118317.27,4,0,0,78702.98,0.9980247,1,15668283,Assign Personal Banker,-0.5350554361892864,-0.2136246023280546,-0.1959059141634497,2.138029851547326,-0.0588353454717434,1.1517056868446525,6.947622320647351,0.0116232557885814,0.3953323290450498,0.2096106589387636
741,Spain,0,42,9,121056.63,2,1,0,39122.58,0.07075752,0,15592379,No Action Needed,0.494098768485419,-0.2508794708119239,0.2020878641400486,0.3403544910508208,-0.2223271125182509,0.3714726502879057,-0.8188006235030479,0.0138510161126032,0.3625099980656523,-0.6703566688136198
415,Spain,1,53,5,167259.44,1,1,1,22357.25,0.15921964,0,15574369,No Action Needed,0.0589417679805774,-0.3191930002428125,-0.3423397701699286,1.852807332902448,0.0429025829676538,-0.9205939110013424,0.3851105036074295,-0.0608818325935862,-0.9374118569283746,-0.4003740229486721
684,France,1,30,2,0.0,2,1,0,83473.82,0.0118265925,0,15641122,No Action Needed,-0.0083830110949929,-0.1466911246615927,-0.4395109044155106,-0.6670118350908161,0.2223342129099182,-0.3583272560097976,-0.9588481613970362,0.0162029580073431,0.3665924393478781,-0.0899958320066798
706,Spain,1,29,2,0.0,2,1,1,18255.51,0.009189573,0,15664204,No Action Needed,0.0926130545692285,0.1076207060401793,-0.3470864453120157,-0.2802526843600208,-0.027257392394822,-0.3564493354977457,-0.976866165602114,0.0444260333525016,-0.1752374742133542,0.2731397128000389
634,France,0,45,2,0.0,1,1,1,143458.31,0.30754688,0,15736730,No Action Needed,-0.0040331155381863,-0.1160337976389564,0.3494669499224983,1.530696268547035,0.1406921000510919,0.1502213132276665,1.3854907256993465,-0.0328340442921035,-0.1802893728588242,0.1172204618807882
813,France,1,29,6,0.0,1,1,0,33953.87,0.2675946,0,15620344,No Action Needed,-0.0890479298820719,-0.2169018602161668,-0.2298619950457942,-0.9028914124186848,0.1164466449990868,0.3682418805931229,1.4948912513698451,-0.0279794318089261,0.6372572402865626,0.3213882534229196
775,Germany,1,70,6,119684.88,2,1,1,74532.02,0.011746654,0,15648702,No Action Needed,0.1932781518646515,0.5432077255216428,-0.1931342103378847,0.6973202942774515,-0.1774778605555184,1.010711717099766,-0.8475521876011044,-0.0496980455424636,-0.9322998512745836,-0.40468911478878
445,France,1,31,7,145056.59,1,1,1,175893.53,0.027652437,0,15780770,No Action Needed,-0.8925443599757272,-0.3258631834224798,-0.4134741082554683,-0.7269982042908668,-0.1749821667920332,-0.1305917064653476,0.3253003584849648,-0.0939731873967684,-0.0587574321508873,0.3169593736517708
701,France,1,37,8,107798.85,1,1,0,16966.73,0.045884993,0,15679075,No Action Needed,-0.1851752429222688,-0.5248526274692267,-0.3576812472427264,-0.2055600639211479,-0.2417192137870006,0.115217911748914,0.3338594011240638,0.0274639934836886,0.4402844899171032,0.1014513004093896
752,France,1,33,4,0.0,2,1,1,39570.78,0.00080850034,0,15697567,No Action Needed,-0.0138500062649836,-0.0937518390233162,-0.3469189869519323,-0.5051302337989909,0.0098337791976518,-0.3826328313414706,-0.9797278894879856,-0.0898777091014199,-0.1902693912311224,-0.5074964161019306
723,France,1,21,4,0.0,2,0,0,24847.02,0.0007036364,0,15678571,No Action Needed,0.11300511226058,-0.1211681572103407,-0.4233465044246987,-1.454887223293772,-0.0400941247399896,-0.4890622170025017,-1.007710938245291,0.1180097862612456,0.589361409181729,-0.2212948807526845
806,France,1,34,6,0.0,2,0,0,100809.99,0.0072689448,0,15639217,No Action Needed,-0.5653451022494118,-0.0946577411447651,-0.4248277341481298,-0.6599148585228249,0.352772186313523,-0.3282130618259543,-1.135757764102891,0.0109083772520534,0.5062034984921775,0.1738733667705673
625,France,1,49,6,173434.9,1,1,0,165580.93,0.5638134,1,15654673,Send Engagement Email,-0.2267370596679393,-0.1477075220667757,-0.4571112910006195,1.540088751653093,-0.0718261616723612,0.3664602578250924,0.6170219877338968,-0.0140448615420609,0.6553176414011977,0.0716498902230523
712,Spain,0,44,2,0.0,2,0,0,45738.94,0.05664483,0,15718454,No Action Needed,-0.0138893642451148,-0.0647844430897384,0.3958173207659274,0.6531907333410345,-0.1232455798482988,-0.6922769874462392,-1.3210006596252788,-0.0479050116660073,0.4465710071951616,-0.5929316788568394
571,Spain,0,22,3,108117.1,1,0,1,53328.7,0.028085552,0,15618695,No Action Needed,-0.1207656814472284,0.1663933650986291,0.1125985632289666,-0.7068359395372681,-0.014767762327101,0.4471748647876666,0.4703354692040011,0.1655093993083574,-0.4856880559877027,-0.0547944718133658
639,France,0,37,4,116121.84,2,0,1,181850.74,0.09299794,0,15690153,No Action Needed,-0.7918754537310452,-0.1911208787106443,0.1387701056175865,0.488355381519068,0.0254725972726009,0.469935096972622,-0.4839839374087751,0.076374127039453,-0.198040835389329,0.521966618708102
627,France,0,44,5,0.0,2,1,0,82969.61,0.034010313,1,15662488,No Action Needed,-0.0060908819804899,-0.0710915797855705,0.4150986897759139,0.574779083521571,-0.1782523327600211,-0.452496489653131,-1.217452655530069,-0.0208944179955869,0.5129670668276958,-0.3568611827318091
630,Spain,1,32,4,82034.0,1,0,0,146326.45,0.05819934,0,15775153,No Action Needed,-0.2526282316306606,-0.0988045439030975,-0.4120807322789915,-0.9025262403671512,0.1977606303838547,-0.2226509425032418,0.5382061916345264,-0.0201534169970545,0.3754785146247013,-0.2157980725291418
578,Spain,1,23,8,0.0,2,1,0,112124.98,0.004420229,0,15697283,No Action Needed,0.3880509563558735,0.1692971310322173,-0.3133645427459851,-1.0075047165653086,0.2680961875338107,-0.5640351291850675,-0.902094810612034,-0.0162917463411577,0.5027822155156173,0.5574821062025148
679,Spain,1,39,6,0.0,2,1,0,12266.06,0.010317274,0,15642099,No Action Needed,0.1738613814732525,0.0066837910190224,-0.4725566883292049,0.1384257669618818,-0.0405410245805978,-0.526363148210221,-1.0355237468518317,0.0234917209716513,0.4795849334285594,0.3762014017335605
767,France,0,35,6,115576.44,1,0,1,27922.45,0.11105011,0,15677184,No Action Needed,0.0769609039963688,-0.4835682851937599,0.2942598118539899,-0.4233978677121922,0.0532992672082036,-0.0882700696750544,0.3114327655127272,-0.0222392450540792,-0.3168537011469016,0.3291096636664588
762,Spain,0,35,3,119349.69,3,1,1,47114.18,0.9792179,1,15640507,Assign Personal Banker,-0.159619304916996,-0.3211075641214848,0.1212161494907923,-0.1384005716675892,0.0454649571562185,1.1998496928322129,5.9665552553418095,-0.0312044954625889,-0.3028955696406774,-0.025420818964485
734,Spain,1,39,6,0.0,1,1,1,95135.27,0.046435785,0,15615029,No Action Needed,0.0210162332374602,-0.2604418379976414,-0.200808748411946,0.0917220015748171,0.0773818756616674,0.193242252744385,0.9770142414025031,0.0067204011033754,-0.579889551512897,-0.1082529967511072
659,Germany,1,67,6,117411.6,1,1,1,45071.09,0.048250344,1,15596175,No Action Needed,-0.2508605149568757,0.6955125310644508,-0.1534902136051096,-0.1504348750819917,-0.1607679101033136,0.6374017390992958,0.5666575881117023,0.0115850624581798,-1.481612601657398,-0.2087556869909167
575,Germany,1,49,7,121205.15,4,1,1,168080.53,0.99630946,1,15719508,Assign Personal Banker,-0.182244388993713,0.3758342432812787,-0.0810482085682451,2.252370868187864,-0.1660986236541066,1.0985351491096662,6.708148942355765,-0.0136045414541149,-0.3070690850540996,-0.3144595385459252
580,France,0,35,1,102097.33,1,0,1,168285.85,0.0460204,0,15595917,No Action Needed,0.0331170203542569,-0.5010343763767742,0.3913300286408048,-0.5671494671711116,-0.3497924129338935,-0.0895959225215483,0.4937378162913955,0.1627181518869474,-0.3620344630081672,-0.5904497396177613
766,Spain,1,41,0,0.0,2,0,1,34283.23,0.054958235,0,15765297,No Action Needed,-0.1566746552800759,-0.0391227696114219,-0.5050943476613611,0.1237602386815706,1.0003358390787616,-0.3985587605158798,-0.8307042057358194,-0.0025739979546051,-0.1179678996861912,0.4332866437803022
850,Germany,1,38,3,54901.01,1,1,1,140075.55,0.033189464,0,15607178,No Action Needed,-0.8872070935933152,0.3282977009203751,-0.0939823279320262,0.1977277638300438,-0.0960210702242329,0.0402878277545096,0.94379164861748,-0.0059297161712311,-0.3275547119136899,0.0004093119199387
749,France,1,42,1,129776.72,2,0,1,143538.51,0.026357425,0,15775082,No Action Needed,-0.0352758887375239,-0.0972438852081541,-0.4319266908476129,0.8700345566147007,-0.0541978372854646,0.6766221035609488,-0.685267145105172,-0.0007903810415882,-0.071316950393375,-0.3853025064436952
746,France,1,48,5,165282.42,1,1,0,153786.46,0.7726935,1,15585985,Assign Personal Banker,0.2389349888107972,-0.4272958996542729,-0.4089814146398566,2.18177423030138,0.1271978863305412,-0.2845503019401804,0.7203687830845592,-0.0015911990962922,0.5499943231005454,-0.0733905987313482
718,France,1,37,8,0.0,2,1,1,142.81,0.05773116,0,15648735,No Action Needed,0.1819259409274673,-0.2991083246935159,-0.3522377549298107,0.2074661390593974,0.0220865372032858,-0.1894659693667199,-0.6474117991892854,0.0125568309542723,-0.268141486934619,0.7453351532574743
642,Spain,1,26,8,144238.7,1,1,1,184399.76,0.24608053,0,15737169,No Action Needed,-0.1517875802070193,-0.1947780646011233,-0.2245791019150056,-0.5362813413573895,0.0363338239054428,0.7990867714793422,0.5489881535572931,0.0129922274535056,0.0049984872213099,0.6164206475566607
558,France,1,33,0,108477.49,1,1,1,109096.71,0.0052246093,1,15731148,No Action Needed,-0.0812928194960113,-0.6673099554725923,-0.1587989121093414,-0.8723779139190446,0.0414282078505493,0.2048740796046331,0.0742543124919757,-0.0563282315118704,-0.2821552824508399,0.2231278251321055
531,Germany,0,64,2,175754.87,2,1,1,60721.4,0.004572143,0,15592707,No Action Needed,0.6561120695056161,-0.1904867588821798,0.229973860734608,0.9533604018262122,0.0268943046766798,-0.196537451519398,-0.568298442629166,0.0283558469358831,-1.4675373030942864,-0.007309671214316
748,France,0,41,2,91621.69,1,1,1,71139.31,0.26357678,0,15766047,No Action Needed,0.0031266302854055,-0.2058499772986397,0.3136707706958986,0.3800681317521958,-0.0035691842669621,-0.049027176736854,0.4620709289750084,-0.0158831274253316,-0.3832739941915497,-0.3051413439225871
664,France,1,36,1,0.0,2,1,1,95372.64,0.003105462,0,15752588,No Action Needed,-0.1971917725418461,-0.1782742476661224,-0.3331721232831478,-0.3029397570923902,-0.1831007542251609,-0.584714116214891,-0.98057323807152,-0.0040720049163792,-0.1834673656290397,-0.0402441336342599
511,Germany,0,75,9,105609.17,1,0,1,105425.18,0.035014503,0,15808851,No Action Needed,0.7651675216827425,0.5567156093963422,0.0773665294144302,-1.588435190737946,0.021181683440227,0.5160305254755077,0.2951895171042997,0.2208167619118467,-0.6760834606760181,-0.6202212648349814
635,France,0,47,2,125724.95,2,1,0,63236.97,0.64882785,0,15791111,Send Engagement Email,0.0280584694037679,-0.3139559790259227,0.3081033427501097,1.4543381563632285,-0.0344244313379749,1.409987964918255,-0.5756982080475427,-0.0250347176729701,0.2800756860803812,0.2805653691838961
571,France,1,34,1,99325.04,2,0,1,186052.15,0.006893717,0,15775108,No Action Needed,-0.4455668488903029,-0.1054321585374418,-0.07076525259763,-0.7708425348493619,-0.3833280038496013,0.1053161992703098,-0.7029847193369642,0.1804404327389784,-0.2455465197830926,0.5325655193289276
698,France,1,57,6,136325.48,2,1,1,72549.27,0.050369382,1,15621083,No Action Needed,-0.3910304914484732,-0.1590043914574198,-0.3205534658161923,1.9611403598147443,-0.1445715175569057,0.6533776648144703,-0.7463464245642535,-0.0162918681185692,-0.9574843172729016,0.0705918638349976
636,Spain,1,76,9,126534.6,1,1,1,39789.62,0.004372316,0,15781574,No Action Needed,0.4279713050261489,-0.3533353950246237,-0.163498320444487,-2.583152505345643,0.054156240967568,1.1166571664460934,0.338030322205741,0.0106838364084251,-0.2846706586366053,-0.5785050165187567
538,France,0,33,5,0.0,2,1,0,126962.41,0.0054096393,0,15775562,No Action Needed,-0.2925542480242438,0.012229788711993,0.1930430500162765,-0.5439174779207678,0.088015022338368,-0.2905023577529937,-1.0365819780225864,-0.0088960465975105,0.4300346469623036,-0.2425139511830639
738,France,0,67,1,130652.52,1,0,1,22762.23,0.32141382,0,15772216,No Action Needed,0.1350684204336721,-0.189427466862835,0.3445861878851428,1.335337759865215,0.1231357213272713,0.8355350038700271,0.3327729606442153,-0.1021104502084199,-1.1904185041156596,-0.123731575072743
662,Spain,1,20,9,104508.77,2,0,0,73107.53,0.04476776,0,15632899,No Action Needed,-0.1318877340340986,0.2597925641108304,-0.2107178219920024,-1.012588435378857,-0.3390485818544402,0.594971003026003,-0.8062703792238608,0.1079067187895998,0.7200344164064154,0.0852032549504656
555,France,0,44,3,105770.7,3,1,0,60533.96,0.99895847,1,15786196,Assign Personal Banker,0.1131311151152476,-0.2365350202156696,0.0544802898634225,1.6186071322893258,-0.0436316556215751,0.7921521574159851,5.99305287169409,-0.0125448824837803,0.491715777508216,0.4413749410654418
531,Spain,1,27,8,132576.25,1,0,0,7222.92,0.15528165,0,15619529,No Action Needed,0.7075270848422952,0.1561078372015617,-0.1282873534969985,-0.681706069924112,-0.0791673612478189,-0.0322195178078254,0.4716903220314998,-0.096661868665833,0.6650877612372278,-0.3472683314746245
593,Germany,0,32,9,134096.53,2,1,0,53931.05,0.008349811,1,15683930,No Action Needed,-0.436414038343355,0.2061654198612086,0.2372863708995282,-0.9285957470478023,-0.2834411507006734,0.3617653322679689,-1.0724750835588202,0.0277917886292561,0.168210697651375,-0.0110740582982543
